name,body,htmlBody,iconUrl,color
東雲八雲,えっ？,えっ？,images/00012.webp,"rgb(136, 136, 136)"
テルル,別に自分は東雲のことは怖くもなんともないので。 [編集済],"別に自分は東雲のことは怖くもなんともないので。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00022.webp,"rgb(174, 255, 232)"
白鬼,「申し訳ありません、八雲。本当に少しだけです。すぐ戻ります。」,「申し訳ありません、八雲。本当に少しだけです。すぐ戻ります。」,images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,「白……」,「白……」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,そんな……という目で見ながらも……,そんな……という目で見ながらも……,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,「すぐ戻ってきてくださいね……ほんとに……」,「すぐ戻ってきてくださいね……ほんとに……」,images/00012.webp,"rgb(136, 136, 136)"
白鬼,「はい、すぐ戻ります。約束です。」,「はい、すぐ戻ります。約束です。」,images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,白鬼さんを残して出ていきます。,白鬼さんを残して出ていきます。,images/00012.webp,"rgb(136, 136, 136)"
テルル,ほらいくぞ、と東雲をせっついている。,ほらいくぞ、と東雲をせっついている。,images/00022.webp,"rgb(174, 255, 232)"
東雲八雲,ぴえ……,ぴえ……,images/00012.webp,"rgb(136, 136, 136)"
白鬼,よろしくお願いしますね〜、とその背中を見送る。,よろしくお願いしますね〜、とその背中を見送る。,images/00003.webp,"rgb(233, 30, 99)"
白鬼,そして。,そして。,images/00014.webp,"rgb(233, 30, 99)"
白鬼,振り返って、冥界車のエンジン部分の方を向く。,振り返って、冥界車のエンジン部分の方を向く。,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「…やはり、あなたの仕業ですかねぇ」,「…やはり、あなたの仕業ですかねぇ」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,先ほど突き刺され、何かを注入された箇所。そこから血がどぽり、と溢れ出す。,先ほど突き刺され、何かを注入された箇所。そこから血がどぽり、と溢れ出す。,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「八雲の姿を見て、安心しているはずなのに…」,「八雲の姿を見て、安心しているはずなのに…」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「どこか、虚ろです」,「どこか、虚ろです」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「まるで私の望みが、書き換えられてしまったかのように」,「まるで私の望みが、書き換えられてしまったかのように」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「…まあ、ここで何を言っても仕方ありませんね」,「…まあ、ここで何を言っても仕方ありませんね」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,＊奥義を宣言します,＊奥義を宣言します,images/00014.webp,"rgb(233, 30, 99)"
GM,了解しました。奥義情報を公開してください。,了解しました。奥義情報を公開してください。,,"rgb(136, 136, 136)"
白鬼,"《呪印連環-輪竜-》
指定特技：呪術
効果　　：不死身/定め/回数制限
演出　　：式神によって形作られた腕が印を結ぶ。それらの呪印は連なり、術者を中心に円を作る。","《呪印連環-輪竜-》
指定特技：呪術
効果　　：不死身/定め/回数制限
演出　　：式神によって形作られた腕が印を結ぶ。それらの呪印は連なり、術者を中心に円を作る。",images/00014.webp,"rgb(233, 30, 99)"
白鬼,＊同時に病魔によって【生命点】が１点減少します,＊同時に病魔によって【生命点】が１点減少します,images/00014.webp,"rgb(233, 30, 99)"
GM,はい。では生命力が減少してからの4点回復ですね。,はい。では生命力が減少してからの4点回復ですね。,,"rgb(136, 136, 136)"
System,[ 白鬼 ] 体術 : 1 → 0,[ 白鬼 ] 体術 : 1 → 0,,
GM,また、行方不明も回復となります。,また、行方不明も回復となります。,,"rgb(136, 136, 136)"
System,[ 白鬼 ] 体術 : 0 → 1,[ 白鬼 ] 体術 : 0 → 1,,
System,[ 白鬼 ] 忍術 : 0 → 1,[ 白鬼 ] 忍術 : 0 → 1,,
System,[ 白鬼 ] 戦術 : 0 → 1,[ 白鬼 ] 戦術 : 0 → 1,,
白鬼,これでなんとか、秘密を海鳴さんに伝えられます,これでなんとか、秘密を海鳴さんに伝えられます,images/00014.webp,"rgb(233, 30, 99)"
GM,よかった～。,よかった～。,,"rgb(136, 136, 136)"
白鬼,袖の縫い目が解かれていく。現れた腕は、ボロボロで、血に塗れていた。,袖の縫い目が解かれていく。現れた腕は、ボロボロで、血に塗れていた。,images/00011.webp,"rgb(233, 30, 99)"
白鬼,それでも、印を結び続け、そのたびに術が発動していく。,それでも、印を結び続け、そのたびに術が発動していく。,images/00011.webp,"rgb(233, 30, 99)"
白鬼,繰り返し、繰り返し、術を発動していく。,繰り返し、繰り返し、術を発動していく。,images/00011.webp,"rgb(233, 30, 99)"
白鬼,その術は白鬼の肉体の状態を巻き戻すかのように傷を癒やし、不調を和らげていった。,その術は白鬼の肉体の状態を巻き戻すかのように傷を癒やし、不調を和らげていった。,images/00011.webp,"rgb(233, 30, 99)"
白鬼,「…この術も、もうあまり長くは維持できませんね」,「…この術も、もうあまり長くは維持できませんね」,images/00011.webp,"rgb(233, 30, 99)"
白鬼,「ですが役には立ちましたし、良しとしましょう」,「ですが役には立ちましたし、良しとしましょう」,images/00011.webp,"rgb(233, 30, 99)"
白鬼,両腕で印を結び続けたまま袖に糸が入り、また縫われていく。,両腕で印を結び続けたまま袖に糸が入り、また縫われていく。,images/00011.webp,"rgb(233, 30, 99)"
白鬼,「さて、戻りましょうか。八雲が待っています。」,「さて、戻りましょうか。八雲が待っています。」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,からん、からんと下駄を鳴らして歩く。,からん、からんと下駄を鳴らして歩く。,images/00003.webp,"rgb(233, 30, 99)"
白鬼,その足取りは、どこか重く…何かに囚われているようだった。,その足取りは、どこか重く…何かに囚われているようだった。,images/00003.webp,"rgb(233, 30, 99)"
GM,＊,＊,,"rgb(136, 136, 136)"
GM,サイクル2、最後は海鳴さんの手番ですね。,サイクル2、最後は海鳴さんの手番ですね。,,"rgb(136, 136, 136)"
GM,海鳴さんの手番は明日やっていきましょう。,海鳴さんの手番は明日やっていきましょう。,,"rgb(136, 136, 136)"
GM,1日目はここまで！お疲れ様でした！,1日目はここまで！お疲れ様でした！,,"rgb(136, 136, 136)"
GM,ということで海鳴さんはシーン表をどうぞ！,ということで海鳴さんはシーン表をどうぞ！,,"rgb(136, 136, 136)"
癸 海鳴,DST 出島シーン表(3) ＞ 幻影城。訪れた者の過去や未来の風景を見せる場所。このシーンの登場人物は、《意気》の判定を行うことができる。成功すると、自分の持っている【感情】を好きな何かに変更することができる。,"DST<span style=""color: rgb(33, 150, 243);"">&nbsp;出島シーン表(3) ＞ 幻影城。訪れた者の過去や未来の風景を見せる場所。このシーンの登場人物は、《意気》の判定を行うことができる。成功すると、自分の持っている【感情】を好きな何かに変更することができる。</span>",images/00001.webp,"rgb(156, 39, 176)"
GM,任意判定ですね。,任意判定ですね。,,"rgb(136, 136, 136)"
白鬼,実質なにもなし,実質なにもなし,images/00003.webp,"rgb(233, 30, 99)"
GM,そうですね。感情が……ない！,そうですね。感情が……ない！,,"rgb(136, 136, 136)"
癸 海鳴,といっても感情誰にも抱いてないんだよなあ～。,といっても感情誰にも抱いてないんだよなあ～。,images/00001.webp,"rgb(156, 39, 176)"
GM,過去や未来の風景が見えた気がしましたが、特に何も起こりませんでした。,過去や未来の風景が見えた気がしましたが、特に何も起こりませんでした。,,"rgb(136, 136, 136)"
癸 海鳴,総理と会話した際の何かが一瞬見えたような気がした……,総理と会話した際の何かが一瞬見えたような気がした……,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,＊白鬼さんと八雲さんに登場願いたいです。,＊白鬼さんと八雲さんに登場願いたいです。,images/00001.webp,"rgb(156, 39, 176)"
白鬼,＊登場します,＊登場します,images/00003.webp,"rgb(233, 30, 99)"
テルル,テルルは八雲さんを白鬼さんに渡して行方不明になっています,テルルは八雲さんを白鬼さんに渡して行方不明になっています,images/00022.webp,"rgb(174, 255, 232)"
東雲八雲,出ます……,出ます……,images/00012.webp,"rgb(136, 136, 136)"
白鬼,ありがとうございます、テルル様,ありがとうございます、テルル様,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,では、白鬼さんとテルルさんが冥界車と戦闘を繰り広げた後……,では、白鬼さんとテルルさんが冥界車と戦闘を繰り広げた後……,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,海鳴は雑魚妖魔を蹴散らしながら、増援が押し寄せないよう何とか食い止めていました。,海鳴は雑魚妖魔を蹴散らしながら、増援が押し寄せないよう何とか食い止めていました。,images/00001.webp,"rgb(156, 39, 176)"
白鬼,そこに、クナイが後ろから飛んできて…雑魚妖魔の一体を撃ち抜く。,そこに、クナイが後ろから飛んできて…雑魚妖魔の一体を撃ち抜く。,images/00029.webp,"rgb(233, 30, 99)"
白鬼,「…お疲れ様です、海鳴様」,「…お疲れ様です、海鳴様」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,妖魔が音もなく倒れる。それを確かめて、振り返り。,妖魔が音もなく倒れる。それを確かめて、振り返り。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「……ああ、白鬼様。随分と長く戦っていたようですが……首尾の方は？」,「……ああ、白鬼様。随分と長く戦っていたようですが……首尾の方は？」,images/00001.webp,"rgb(156, 39, 176)"
白鬼,"「ええ、それなりに。」
そう言って自分の背後を確認する。","「ええ、それなりに。」
そう言って自分の背後を確認する。",images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,安全になったのを確認して、こそ……と物陰から出てきます。,安全になったのを確認して、こそ……と物陰から出てきます。,images/00012.webp,"rgb(136, 136, 136)"
癸 海鳴,「おや」,「おや」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,外傷は無いか確認した後、比較的汚れていない座席に座るよう誘導しましょう。,外傷は無いか確認した後、比較的汚れていない座席に座るよう誘導しましょう。,images/00001.webp,"rgb(156, 39, 176)"
白鬼,ええ、少し情報共有といきましょう。,ええ、少し情報共有といきましょう。,images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,「……」,「……」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,促されるままに座ります。,促されるままに座ります。,images/00012.webp,"rgb(136, 136, 136)"
白鬼,当たり前のように八雲の隣に座ります。,当たり前のように八雲の隣に座ります。,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,では二人の正面に座って。,では二人の正面に座って。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「初めまして。私は癸海鳴」,「初めまして。私は癸海鳴」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「貴女も乗り合わせていたなら、ご存知でしょうが……」,「貴女も乗り合わせていたなら、ご存知でしょうが……」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「白鬼様達と協力し、この列車が東京へ向かうのを阻止しようとしております」,「白鬼様達と協力し、この列車が東京へ向かうのを阻止しようとしております」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,達、と口にし、テルルもいることを匂わせて。,達、と口にし、テルルもいることを匂わせて。,images/00033.webp,"rgb(156, 39, 176)"
東雲八雲,「……えーと、東雲八雲です……」,「……えーと、東雲八雲です……」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,「どうも……」,「どうも……」,images/00012.webp,"rgb(136, 136, 136)"
白鬼,にこにこ,にこにこ,images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,「乗り合わせていたわけではないのですが……」,「乗り合わせていたわけではないのですが……」,images/00012.webp,"rgb(136, 136, 136)"
白鬼,「こちらの東雲八雲様は訳あって途中乗車ですね」,「こちらの東雲八雲様は訳あって途中乗車ですね」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,「東雲様、ですね。こちらこそ」,「東雲様、ですね。こちらこそ」,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,そうして、白鬼を見て。,そうして、白鬼を見て。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「ふむ……となると、白鬼様は既に東雲様から事情は伺っている……のでしょうか」,「ふむ……となると、白鬼様は既に東雲様から事情は伺っている……のでしょうか」,images/00033.webp,"rgb(156, 39, 176)"
白鬼,「ええ。私白鬼は八雲様のモノですから。」,「ええ。私白鬼は八雲様のモノですから。」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,「モノ。」,「モノ。」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「…………ハッ、失礼」,「…………ハッ、失礼」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,そうか……強い関係性なんだな……でもちょっとびっくりしちゃったな……,そうか……強い関係性なんだな……でもちょっとびっくりしちゃったな……,images/00033.webp,"rgb(156, 39, 176)"
東雲八雲,「……」,「……」,images/00013.webp,"rgb(136, 136, 136)"
癸 海鳴,僅かな言葉のやり取りだけで、二人の間の強固な愛と絆を知る。,僅かな言葉のやり取りだけで、二人の間の強固な愛と絆を知る。,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「では、東雲様、白鬼様」,「では、東雲様、白鬼様」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「お二人が口外できる範囲で構いません。この列車に関する情報がありましたら、些細なことでも教えていただけないでしょうか」,「お二人が口外できる範囲で構いません。この列車に関する情報がありましたら、些細なことでも教えていただけないでしょうか」,images/00033.webp,"rgb(156, 39, 176)"
白鬼,「もちろんです。我々は今協力関係ですからね。」,「もちろんです。我々は今協力関係ですからね。」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,＊ということで、現在白鬼が共有可能な情報を全て海鳴さんに共有します,＊ということで、現在白鬼が共有可能な情報を全て海鳴さんに共有します,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,＊ありがとう！,＊ありがとう！,images/00033.webp,"rgb(156, 39, 176)"
GM,承りました。お送りしますね。,承りました。お送りしますね。,,"rgb(136, 136, 136)"
白鬼,「本当はテルル様にもお伝えしたかったのですが…」,「本当はテルル様にもお伝えしたかったのですが…」,images/00023.webp,"rgb(233, 30, 99)"
白鬼,「この時折車内に流れ込んでくる黒い煙、こちらがよろしくありませんね」,「この時折車内に流れ込んでくる黒い煙、こちらがよろしくありませんね」,images/00023.webp,"rgb(233, 30, 99)"
白鬼,「これがお互いの位置を認識しづらくしています。これでは合流するにも一苦労です。」,「これがお互いの位置を認識しづらくしています。これでは合流するにも一苦労です。」,images/00023.webp,"rgb(233, 30, 99)"
癸 海鳴,＊情報を受け取りました。,＊情報を受け取りました。,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,「厄介な車両だこと」,「厄介な車両だこと」,images/00035.webp,"rgb(156, 39, 176)"
白鬼,"「…個人的には、冥界車の""それ""が最優先事項のように感じます。」","「…個人的には、冥界車の""それ""が最優先事項のように感じます。」",images/00014.webp,"rgb(233, 30, 99)"
白鬼,「とはいえ、この列車が東京に辿り着くのに時間もそうありません…」,「とはいえ、この列車が東京に辿り着くのに時間もそうありません…」,images/00014.webp,"rgb(233, 30, 99)"
癸 海鳴,ちらちらと時計を気にしている。,ちらちらと時計を気にしている。,images/00035.webp,"rgb(156, 39, 176)"
癸 海鳴,「確かに、すべきことに優先順位を付けた方が良い」,「確かに、すべきことに優先順位を付けた方が良い」,images/00035.webp,"rgb(156, 39, 176)"
白鬼,「…ただ」,「…ただ」,images/00014.webp,"rgb(233, 30, 99)"
癸 海鳴,「ただ…？」,「ただ…？」,images/00035.webp,"rgb(156, 39, 176)"
白鬼,「優先順位は、それぞれ何を目的にするかでも変わってくるように思います」,「優先順位は、それぞれ何を目的にするかでも変わってくるように思います」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「もちろん、協力関係を崩すつもりはありません」,「もちろん、協力関係を崩すつもりはありません」,images/00014.webp,"rgb(233, 30, 99)"
白鬼,「しかし、合流も一苦労なこの状況で…意見を完全に一致させるのもなかなか難しいかと…。」,「しかし、合流も一苦労なこの状況で…意見を完全に一致させるのもなかなか難しいかと…。」,images/00014.webp,"rgb(233, 30, 99)"
癸 海鳴,腕を組む。,腕を組む。,images/00035.webp,"rgb(156, 39, 176)"
癸 海鳴,「最終的に摺り合わせる必要がある……という前提の上で、ですが」,「最終的に摺り合わせる必要がある……という前提の上で、ですが」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「私はあの煙の対処、ないしテルル様との合流が最優先……であると思います」,「私はあの煙の対処、ないしテルル様との合流が最優先……であると思います」,images/00001.webp,"rgb(156, 39, 176)"
白鬼,「合流には同意です」,「合流には同意です」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,"「しかしあの煙、というと…あちらの？」
窓の外、列車にまとわりついてくる死霊を指し示します。","「しかしあの煙、というと…あちらの？」
窓の外、列車にまとわりついてくる死霊を指し示します。",images/00014.webp,"rgb(233, 30, 99)"
GM,まとわりついてます。,まとわりついてます。,,"rgb(136, 136, 136)"
癸 海鳴,「ええ、それです。貴女の鈴が示してくれたでしょう？」,「ええ、それです。貴女の鈴が示してくれたでしょう？」,images/00001.webp,"rgb(156, 39, 176)"
白鬼,「ええ。確かに脅威ではありますが…」,「ええ。確かに脅威ではありますが…」,images/00014.webp,"rgb(233, 30, 99)"
癸 海鳴,「我々は協力体制をとったものの、単独行動や二対一に分かれ行動することが多かった」,「我々は協力体制をとったものの、単独行動や二対一に分かれ行動することが多かった」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「それを否定するわけではありませんが……」,「それを否定するわけではありませんが……」,images/00001.webp,"rgb(156, 39, 176)"
白鬼,「そこに関しては、弁解の余地もありませんね」,「そこに関しては、弁解の余地もありませんね」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,「あれこそ、己の使命に従った上の行動にあたりましょう。」,「あれこそ、己の使命に従った上の行動にあたりましょう。」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,「シノビの協力関係そのもの、と言ってもいいかもしれません」,「シノビの協力関係そのもの、と言ってもいいかもしれません」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,"「わかりますよ。我々は""そういう者""ですから」","「わかりますよ。我々は""そういう者""ですから」",images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,だから白鬼が、白鬼の中にある信条に従い動いていたとしても、この女は気にすることはなかった。,だから白鬼が、白鬼の中にある信条に従い動いていたとしても、この女は気にすることはなかった。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「しかし、積尸気冥界車の対処となると話は別です」,「しかし、積尸気冥界車の対処となると話は別です」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「流石に今いる人員だけで立ち向かうことは厳しい……」 [編集済],"「流石に今いる人員だけで立ち向かうことは厳しい……」<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「貴女もテルル様も、こいつの恐ろしさは『カチコミ』でご覧になっているのでしょう？」,「貴女もテルル様も、こいつの恐ろしさは『カチコミ』でご覧になっているのでしょう？」,images/00001.webp,"rgb(156, 39, 176)"
白鬼,「…ええ、ひどく痛めつけられました。そのあとお返ししてやりましたが。」,「…ええ、ひどく痛めつけられました。そのあとお返ししてやりましたが。」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,「ああ、そうだ」,「ああ、そうだ」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,「奴の放つ死霊にはご注意ください、かなり厄介です」,「奴の放つ死霊にはご注意ください、かなり厄介です」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,＊冥界車の奥義、範囲攻撃の情報を共有します,＊冥界車の奥義、範囲攻撃の情報を共有します,images/00003.webp,"rgb(233, 30, 99)"
GM,了解です。海鳴さんに積尸気冥界車の奥義情報が共有されます。,了解です。海鳴さんに積尸気冥界車の奥義情報が共有されます。,,"rgb(136, 136, 136)"
癸 海鳴,「……こいつ自身が死霊を操っている…」,「……こいつ自身が死霊を操っている…」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,列車の概念が崩れそうになったが……ま、まあこいつ積尸気って名前冠してるしな……,列車の概念が崩れそうになったが……ま、まあこいつ積尸気って名前冠してるしな……,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「しかしこれで、死霊の攻撃を知る者は三名となりました」,「しかしこれで、死霊の攻撃を知る者は三名となりました」,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,「仮にまたこいつが同様に我々を排除しようとしても、全員に情報が共有できている……」,「仮にまたこいつが同様に我々を排除しようとしても、全員に情報が共有できている……」,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「つまり、誰かしらが死霊に注意を払えば、必然的に被害は最小限に抑えられる」,「つまり、誰かしらが死霊に注意を払えば、必然的に被害は最小限に抑えられる」,images/00034.webp,"rgb(156, 39, 176)"
白鬼,「そうなりますね」,「そうなりますね」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,「その為には、テルル様とも合流し、三名体制に戻したい。その準備として……」,「その為には、テルル様とも合流し、三名体制に戻したい。その準備として……」,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,もう一度、黒い煙に目をやる。,もう一度、黒い煙に目をやる。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「……これが、私の考えです」,「……これが、私の考えです」,images/00034.webp,"rgb(156, 39, 176)"
白鬼,「ふふ、どうせ皆意見は食い違うのです」,「ふふ、どうせ皆意見は食い違うのです」,images/00003.webp,"rgb(233, 30, 99)"
白鬼,「ならば、私はシノビとしての海鳴様の考えを信じますよ」,「ならば、私はシノビとしての海鳴様の考えを信じますよ」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,その言葉に、ふふ、と笑って。,その言葉に、ふふ、と笑って。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「こういうときに堅さが抜けないの、比良坂の性なんですかねえ」,「こういうときに堅さが抜けないの、比良坂の性なんですかねえ」,images/00034.webp,"rgb(156, 39, 176)"
白鬼,「こういうときになるようになるだろうと考えてしまうのが、隠忍の性かもしれません」,「こういうときになるようになるだろうと考えてしまうのが、隠忍の性かもしれません」,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,「人と妖ですからねえ」何もかも感覚が違っているのかも。,「人と妖ですからねえ」何もかも感覚が違っているのかも。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,それでも、今は大切な協力者であり、仲間だ。,それでも、今は大切な協力者であり、仲間だ。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,＊エニグマ：まとわりつく死霊の計画判定を行います。,＊エニグマ：まとわりつく死霊の計画判定を行います。,images/00001.webp,"rgb(156, 39, 176)"
GM,では封術で判定をどうぞ。,では封術で判定をどうぞ。,,"rgb(136, 136, 136)"
癸 海鳴,"2D6>=7 （判定：死霊術） (2D6>=7) ＞ 8[3,5] ＞ 8 ＞ 成功","2D6&gt;=7 （判定：死霊術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=7) ＞ 8[3,5] ＞ 8 ＞ 成功</span>",images/00001.webp,"rgb(156, 39, 176)"
GM,成功！,成功！,,"rgb(136, 136, 136)"
癸 海鳴,ヨシッ！！！！！！！,ヨシッ！！！！！！！,images/00001.webp,"rgb(156, 39, 176)"
GM,えらい。まとわりつく死霊は解除されました。,えらい。まとわりつく死霊は解除されました。,,"rgb(136, 136, 136)"
癸 海鳴,脇に寄せていたハードケースの中から、何かを取り出す。,脇に寄せていたハードケースの中から、何かを取り出す。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,失礼、と白鬼と八雲に断りを入れて。,失礼、と白鬼と八雲に断りを入れて。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,取り出したるは三味線。,取り出したるは三味線。,images/00001.webp,"rgb(156, 39, 176)"
白鬼,あら、どうぞ…と。,あら、どうぞ…と。,images/00003.webp,"rgb(233, 30, 99)"
東雲八雲,二人が話している間、押し黙って気配を消していましたが、三味線を取り出したのを見て顔を上げる。,二人が話している間、押し黙って気配を消していましたが、三味線を取り出したのを見て顔を上げる。,images/00012.webp,"rgb(136, 136, 136)"
癸 海鳴,糸巻きで弦の弛緩を調整し、深呼吸。 [編集済],"糸巻きで弦の弛緩を調整し、深呼吸。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,撥(ばち)を取り出し、ピンと張った弦を弾く。,撥(ばち)を取り出し、ピンと張った弦を弾く。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,ﾍﾞﾝ…,ﾍﾞﾝ…,images/00036.webp,"rgb(156, 39, 176)"
癸 海鳴,淀んだ空気を切り裂くような、鋭利な音が死霊へと向けられる。,淀んだ空気を切り裂くような、鋭利な音が死霊へと向けられる。,images/00036.webp,"rgb(156, 39, 176)"
GM,車両にまとわりついていた死霊たちは、悶えるように身を震わせて散っていく。,車両にまとわりついていた死霊たちは、悶えるように身を震わせて散っていく。,,"rgb(136, 136, 136)"
癸 海鳴,弾いた音が消え失せるまで、暫し動かずにいたが……,弾いた音が消え失せるまで、暫し動かずにいたが……,images/00036.webp,"rgb(156, 39, 176)"
GM,さらさらさら……と塵になりました。,さらさらさら……と塵になりました。,,"rgb(136, 136, 136)"
GM,少しばかり残っていますが（範囲攻撃分）、それもあなたたちにとっては大した脅威ではないでしょう。,少しばかり残っていますが（範囲攻撃分）、それもあなたたちにとっては大した脅威ではないでしょう。,,"rgb(136, 136, 136)"
白鬼,「良い音でした。死霊たちも歓喜して消えていってしまいましたね。」ぱちぱち,「良い音でした。死霊たちも歓喜して消えていってしまいましたね。」ぱちぱち,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,肌に触れる空気を通し、霊の霧散を確認して目を開いた。,肌に触れる空気を通し、霊の霧散を確認して目を開いた。,images/00035.webp,"rgb(156, 39, 176)"
癸 海鳴,「どうも。これでずっと食っていますので」,「どうも。これでずっと食っていますので」,images/00034.webp,"rgb(156, 39, 176)"
東雲八雲,ぱちぱち……,ぱちぱち……,images/00012.webp,"rgb(136, 136, 136)"
癸 海鳴,東雲様もありがとう。,東雲様もありがとう。,images/00034.webp,"rgb(156, 39, 176)"
癸 海鳴,「さて。これでテルル様の捜索が幾分と楽になりましたが……」,「さて。これでテルル様の捜索が幾分と楽になりましたが……」,images/00033.webp,"rgb(156, 39, 176)"
癸 海鳴,もう行ける？まだ休む？と視線で八雲に問う。,もう行ける？まだ休む？と視線で八雲に問う。,images/00033.webp,"rgb(156, 39, 176)"
東雲八雲,「え……と」,「え……と」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,考えながら不意に窓の外へと視線を向け,考えながら不意に窓の外へと視線を向け,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,「ん？」,「ん？」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,「あの……」,「あの……」,images/00012.webp,"rgb(136, 136, 136)"
癸 海鳴,私も窓の外を見るか。,私も窓の外を見るか。,images/00033.webp,"rgb(156, 39, 176)"
白鬼,「…どうしました？」,「…どうしました？」,images/00023.webp,"rgb(233, 30, 99)"
GM,スカイツリーが見えます。,スカイツリーが見えます。,,"rgb(136, 136, 136)"
東雲八雲,「東京……」,「東京……」,images/00012.webp,"rgb(136, 136, 136)"
白鬼,「………」,「………」,images/00023.webp,"rgb(233, 30, 99)"
東雲八雲,「着いちゃってるかも……？」,「着いちゃってるかも……？」,images/00012.webp,"rgb(136, 136, 136)"
GM,メインフェイズが終了し、クライマックス戦闘に移行します。,メインフェイズが終了し、クライマックス戦闘に移行します。,,"rgb(136, 136, 136)"
積尸気冥界車,シュポポーッ！！,シュポポーッ！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,駅舎を破壊しながら東京駅に突っ込む積尸気冥界車！！,駅舎を破壊しながら東京駅に突っ込む積尸気冥界車！！,images/00010.webp,"rgb(136, 136, 136)"
